corpus,document,doc_type,tier,field,field_type,predicted_value,truth_value,grounding_score,extraction_score,correct,min_score
cord,receipt_051,receipt,real,line_items[].price,money,"40,456","40,456",0.98,0.98,True,0.98
cord,receipt_051,receipt,real,line_items[].name,text,(TA) KWETIAW SEAFOOD SIRAM,(TA) KWETIAW SEAFOOD SIRAM,0.96,0.97,True,0.96
cord,receipt_051,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_051,receipt,real,line_items[].price,money,"42,274","42,274",0.98,0.98,True,0.98
cord,receipt_051,receipt,real,line_items[].name,text,(TA) NASI GORENG,(TA) NASI GORENG,0.97,0.97,True,0.97
cord,receipt_051,receipt,real,line_items[].quantity,number,2,2,0.97,0.97,True,0.97
cord,receipt_051,receipt,real,line_items[].price,money,"55,456","55,456",0.98,0.98,True,0.98
cord,receipt_052,receipt,real,subtotal_price,money,40.000,40.000,0.99,0.99,True,0.99
cord,receipt_052,receipt,real,total_price,money,40.000,40.000,0.99,0.99,True,0.99
cord,receipt_052,receipt,real,cash_price,money,100.000,100.000,0.99,0.99,True,0.99
cord,receipt_052,receipt,real,change_price,money,60.000,60.000,0.99,0.99,True,0.99
cord,receipt_052,receipt,real,line_items[].name,text,THAI ICED TEA,THAI ICED TEA,0.99,0.99,True,0.99
cord,receipt_052,receipt,real,line_items[].quantity,number,1,1,0.98,0.97,True,0.97
cord,receipt_052,receipt,real,line_items[].unit_price,money,20.000,@20.000,0.98,0.97,True,0.97
cord,receipt_052,receipt,real,line_items[].price,money,20.000,20.000,0.99,0.99,True,0.99
cord,receipt_052,receipt,real,line_items[].name,text,THAI ICED TEA,THAI ICED TEA,0.99,0.99,True,0.99
cord,receipt_052,receipt,real,line_items[].quantity,number,1,1,0.98,0.97,True,0.97
cord,receipt_052,receipt,real,line_items[].unit_price,money,20.000,@20.000,0.98,0.97,True,0.97
cord,receipt_052,receipt,real,line_items[].price,money,20.000,20.000,0.99,0.99,True,0.99
cord,receipt_053,receipt,real,subtotal_price,money,107.000,107.000,0.99,0.99,True,0.99
cord,receipt_053,receipt,real,tax_price,money,11.235,11.235,0.99,0.99,True,0.99
cord,receipt_053,receipt,real,service_price,money,5.350,5.350,0.98,0.98,True,0.98
cord,receipt_053,receipt,real,total_price,money,123.585,123.585,0.99,0.99,True,0.99
cord,receipt_053,receipt,real,line_items[].name,text,Pecel Komplit + Nasi,Pecel Komplit + Nasi,0.98,0.98,True,0.98
cord,receipt_053,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_053,receipt,real,line_items[].price,money,42.000,42.000,0.98,0.98,True,0.98
cord,receipt_053,receipt,real,line_items[].name,text,SOTO KUDUS,SOTO KUDUS,0.99,0.99,True,0.99
cord,receipt_053,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_053,receipt,real,line_items[].price,money,47.000,47.000,0.98,0.98,True,0.98
cord,receipt_053,receipt,real,line_items[].name,text,Mineral Water,Mineral Water,0.98,0.98,True,0.98
cord,receipt_053,receipt,real,line_items[].quantity,number,2,2,0.98,0.98,True,0.98
cord,receipt_053,receipt,real,line_items[].price,money,18.000,18.000,0.98,0.9,True,0.9
cord,receipt_054,receipt,real,subtotal_price,money,"10,000","10,000",0.99,0.99,True,0.99
cord,receipt_054,receipt,real,total_price,money,"10,000","10,000",0.99,0.99,True,0.99
cord,receipt_054,receipt,real,cash_price,money,"10,000","10,000",0.99,0.99,True,0.99
cord,receipt_054,receipt,real,line_items[].name,text,KACANG MERAH,KACANG MERAH,0.99,0.99,True,0.99
cord,receipt_054,receipt,real,line_items[].price,money,"10,000","10,000",0.99,0.95,True,0.95
cord,receipt_055,receipt,real,total_price,money,"54,000","54,000",0.98,0.98,True,0.98
cord,receipt_055,receipt,real,credit_card_price,money,"54,000","54,000",0.97,0.98,True,0.97
cord,receipt_055,receipt,real,line_items[].name,text,APPLE CINNAMON PASTRY,APPLE CINNAMON PASTRY,0.98,0.98,True,0.98
cord,receipt_055,receipt,real,line_items[].quantity,number,1,1,0.97,0.98,True,0.97
cord,receipt_055,receipt,real,line_items[].price,money,"22,000","22,000",0.98,0.84,True,0.84
cord,receipt_055,receipt,real,line_items[].name,text,ROYAL CHEESE TART,ROYAL CHEESE TART,0.98,0.98,True,0.98
cord,receipt_055,receipt,real,line_items[].quantity,number,2,2,0.97,0.98,True,0.97
cord,receipt_055,receipt,real,line_items[].price,money,"32,000","32,000",0.98,0.55,True,0.55
cord,receipt_056,receipt,real,subtotal_price,money,"8,181","8,181",0.98,0.98,True,0.98
cord,receipt_056,receipt,real,tax_price,money,818,818,0.98,0.98,True,0.98
cord,receipt_056,receipt,real,total_price,money,"8,999","8,999",0.97,0.97,True,0.97
cord,receipt_056,receipt,real,cash_price,money,"10,000","10,000",0.98,0.98,True,0.98
cord,receipt_056,receipt,real,change_price,money,"1,001","1,001",0.98,0.98,True,0.98
cord,receipt_056,receipt,real,line_items[].name,text,AIR MINERAL,AIR MINERAL,0.98,0.97,True,0.97
cord,receipt_056,receipt,real,line_items[].price,money,"8,181","8,181",0.98,0.97,True,0.97
cord,receipt_058,receipt,real,subtotal_price,money,"55,000","55,000",0.95,0.97,True,0.95
cord,receipt_058,receipt,real,tax_price,money,"5,500","5,500",0.95,0.97,True,0.95
cord,receipt_058,receipt,real,total_price,money,"60,500","60,500",0.95,0.97,True,0.95
cord,receipt_058,receipt,real,change_price,money,"39,500","39,500",0.94,0.96,True,0.94
cord,receipt_058,receipt,real,line_items[].name,text,PHO BO TAI,PHO BO TAI,0.94,0.96,True,0.94
cord,receipt_058,receipt,real,line_items[].quantity,number,1,1,0.93,0.95,True,0.93
cord,receipt_058,receipt,real,line_items[].price,money,"55,000","55,000",0.95,0.96,True,0.95
cord,receipt_059,receipt,real,subtotal_price,money,"618,490","618,490",0.97,0.98,True,0.97
cord,receipt_059,receipt,real,tax_price,money,"61,849","61,849",0.97,0.98,True,0.97
cord,receipt_059,receipt,real,total_price,money,"680,500","680,500",0.98,0.98,True,0.98
cord,receipt_059,receipt,real,line_items[].name,text,Tahu Isi,Tahu Isi,0.95,0.97,True,0.95
cord,receipt_059,receipt,real,line_items[].quantity,number,2,2,0.95,0.97,True,0.95
cord,receipt_059,receipt,real,line_items[].price,money,"78,000","78,000",0.96,0.97,True,0.96
cord,receipt_059,receipt,real,line_items[].name,text,Tea,Tea,0.95,0.97,True,0.95
cord,receipt_059,receipt,real,line_items[].quantity,number,5,5,0.95,0.97,True,0.95
cord,receipt_059,receipt,real,line_items[].price,money,"30,000","30,000",0.96,0.97,True,0.96
cord,receipt_059,receipt,real,line_items[].name,text,Kepiting 7-8.4ons - Chilly 0.7,Kepiting 7-8.4ons - Chilly 0.7 1,0.72,0.78,False,0.72
cord,receipt_059,receipt,real,line_items[].quantity,number,1,1,0.9,0.94,True,0.9
cord,receipt_059,receipt,real,line_items[].price,money,"297,490","297,490",0.95,0.96,True,0.95
cord,receipt_059,receipt,real,line_items[].name,text,Udang Telur Asin - Regular,Udang Telur Asin - Regular,0.93,0.96,True,0.93
cord,receipt_059,receipt,real,line_items[].quantity,number,1,1,0.93,0.96,True,0.93
cord,receipt_059,receipt,real,line_items[].price,money,"47,500","47,500",0.95,0.97,True,0.95
cord,receipt_059,receipt,real,line_items[].name,text,Kailan 2 Rasa,Kailan 2 Rasa,0.94,0.97,True,0.94
cord,receipt_059,receipt,real,line_items[].quantity,number,1,1,0.94,0.97,True,0.94
cord,receipt_059,receipt,real,line_items[].price,money,"45,000","45,000",0.95,0.97,True,0.95
cord,receipt_059,receipt,real,line_items[].name,text,Mantau - 2 pcs,Mantau - 2 pcs,0.94,0.97,True,0.94
cord,receipt_059,receipt,real,line_items[].quantity,number,1,1,0.94,0.97,True,0.94
cord,receipt_059,receipt,real,line_items[].price,money,"25,000","25,000",0.94,0.96,True,0.94
cord,receipt_059,receipt,real,line_items[].name,text,Sweet Tea,Sweet Tea,0.93,0.96,True,0.93
cord,receipt_059,receipt,real,line_items[].quantity,number,2,2,0.93,0.96,True,0.93
cord,receipt_059,receipt,real,line_items[].price,money,"16,000","16,000",0.94,0.96,True,0.94
cord,receipt_059,receipt,real,line_items[].name,text,Nasi Putih,Nasi Putih,0.94,0.97,True,0.94
cord,receipt_059,receipt,real,line_items[].quantity,number,7,7,0.94,0.97,True,0.94
cord,receipt_059,receipt,real,line_items[].price,money,"42,000","42,000",0.95,0.97,True,0.95
cord,receipt_059,receipt,real,line_items[].name,text,Mantau - 3 pcs,Mantau - 3 pcs,0.94,0.97,True,0.94
cord,receipt_059,receipt,real,line_items[].quantity,number,1,1,0.94,0.97,True,0.94
cord,receipt_059,receipt,real,line_items[].price,money,"37,500","37,500",0.95,0.97,True,0.95
cord,receipt_060,receipt,real,subtotal_price,money,26.250,26.250,0.99,0.99,True,0.99
cord,receipt_060,receipt,real,total_price,money,26.250,26.250,0.99,0.99,True,0.99
cord,receipt_060,receipt,real,line_items[].name,text,Topping Milo Sparkle (untuk 1 Porsi),Topping Milo Sparkle (untuk 1 Po rsi),0.98,0.98,False,0.98
cord,receipt_060,receipt,real,line_items[].quantity,number,1x,1x,0.98,0.98,True,0.98
cord,receipt_060,receipt,real,line_items[].unit_price,money,1.250,1.250,0.97,0.97,True,0.97
cord,receipt_060,receipt,real,line_items[].price,money,1.250,1.250,0.97,0.97,True,0.97
cord,receipt_060,receipt,real,line_items[].name,text,Bola Ubi Mini Original (14 Pcs),Bola Ubi Mini Original (14 Pcs ),0.98,0.98,False,0.98
cord,receipt_060,receipt,real,line_items[].quantity,number,2x,2x,0.98,0.98,True,0.98
cord,receipt_060,receipt,real,line_items[].unit_price,money,12.500,12.500,0.72,0.95,True,0.72
cord,receipt_060,receipt,real,line_items[].price,money,25.000,25.000,0.98,0.98,True,0.98
cord,receipt_061,receipt,real,subtotal_price,money,"24,500","24,500",0.98,0.98,True,0.98
cord,receipt_061,receipt,real,total_price,money,"24,500","24,500",0.98,0.98,True,0.98
cord,receipt_061,receipt,real,credit_card_price,money,"24,500","24,500",0.97,0.93,True,0.93
cord,receipt_061,receipt,real,line_items[].name,text,TALAM UNGU,TALAM UNGU,0.98,0.98,True,0.98
cord,receipt_061,receipt,real,line_items[].quantity,number,1X,1x,0.98,0.98,True,0.98
cord,receipt_061,receipt,real,line_items[].unit_price,money,6500,6500,0.95,0.95,True,0.95
cord,receipt_061,receipt,real,line_items[].price,money,"6,500","6,500",0.98,0.98,True,0.98
cord,receipt_061,receipt,real,line_items[].name,text,DISC ITEM,AREM - AREM,0.98,0.98,False,0.98
cord,receipt_061,receipt,real,line_items[].quantity,number,,1X,,,False,
cord,receipt_061,receipt,real,line_items[].unit_price,money,,8000,,,False,
cord,receipt_061,receipt,real,line_items[].price,money,"-2,600","8,000",0.7,0.55,False,0.55
cord,receipt_061,receipt,real,line_items[].name,text,AREM - AREM,LEMPER,0.97,0.97,False,0.97
cord,receipt_061,receipt,real,line_items[].quantity,number,1X,2X,0.97,0.97,False,0.97
cord,receipt_061,receipt,real,line_items[].unit_price,money,8000,9000,0.95,0.95,False,0.95
cord,receipt_061,receipt,real,line_items[].price,money,"8,000","18,000",0.97,0.97,False,0.97
cord,receipt_061,receipt,real,line_items[].name,text,DISC ITEM,MIKA SEDANG,0.98,0.98,False,0.98
cord,receipt_061,receipt,real,line_items[].quantity,number,,1X,,,False,
cord,receipt_061,receipt,real,line_items[].unit_price,money,,0,,,False,
cord,receipt_061,receipt,real,line_items[].price,money,"-3,200",0,0.72,0.58,False,0.58
cord,receipt_061,receipt,real,line_items[].name,text,LEMPER,PLASTIK KECIL,0.98,0.98,False,0.98
cord,receipt_061,receipt,real,line_items[].quantity,number,2X,1X,0.98,0.98,False,0.98
cord,receipt_061,receipt,real,line_items[].unit_price,money,9000,0,0.95,0.95,False,0.95
cord,receipt_061,receipt,real,line_items[].price,money,"18,000",0,0.98,0.98,False,0.98
cord,receipt_061,receipt,real,line_items[].name,text,DISC ITEM,TEH KOTAK,0.98,0.98,False,0.98
cord,receipt_061,receipt,real,line_items[].quantity,number,,1X,,,False,
cord,receipt_061,receipt,real,line_items[].unit_price,money,,5000,,,False,
cord,receipt_061,receipt,real,line_items[].price,money,"-7,200","5,000",0.72,0.58,False,0.58
cord,receipt_062,receipt,real,total_price,money,48.000,48.000,0.98,0.98,True,0.98
cord,receipt_062,receipt,real,cash_price,money,50.000,50.000,0.98,0.98,True,0.98
cord,receipt_062,receipt,real,change_price,money,2.000,"2,000",0.97,0.97,False,0.97
cord,receipt_062,receipt,real,line_items[].name,text,XXI Java Tea (M),XXI Java Tea (M),0.97,0.97,True,0.97
cord,receipt_062,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_062,receipt,real,line_items[].price,money,18.000,18.000,0.97,0.97,True,0.97
cord,receipt_062,receipt,real,line_items[].name,text,Combo 2,Combo 2,0.98,0.98,True,0.98
cord,receipt_062,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_062,receipt,real,line_items[].price,money,30.000,30.000,0.98,0.98,True,0.98
cord,receipt_063,receipt,real,subtotal_price,money,57.000,57.000,0.98,0.98,True,0.98
cord,receipt_063,receipt,real,total_price,money,57.000,57.000,0.98,0.98,True,0.98
cord,receipt_063,receipt,real,cash_price,money,60.000,60.000,0.98,0.98,True,0.98
cord,receipt_063,receipt,real,change_price,money,3.000,3.000,0.98,0.98,True,0.98
cord,receipt_063,receipt,real,line_items[].name,text,Kopi Susu Kampung.,Kopi Susu Kampung.,0.98,0.98,True,0.98
cord,receipt_063,receipt,real,line_items[].quantity,number,x1,x1,0.97,0.97,True,0.97
cord,receipt_063,receipt,real,line_items[].price,money,19.000,19.000,0.98,0.98,True,0.98
cord,receipt_063,receipt,real,line_items[].name,text,Kopi Susu Kampung - Less Ice,Ice,0.18,0.12,False,0.12
cord,receipt_063,receipt,real,line_items[].name,text,Kopi Susu Kampung.,Kopi Susu Kampung Less Ice,0.98,0.98,False,0.98
cord,receipt_063,receipt,real,line_items[].price,money,38.000,0,0.98,0.98,False,0.98
cord,receipt_063,receipt,real,line_items[].name,text,,Kopi Susu Kampung.,,,False,
cord,receipt_063,receipt,real,line_items[].quantity,number,,x2,,,False,
cord,receipt_063,receipt,real,line_items[].price,money,,38.000,,,False,
cord,receipt_063,receipt,real,line_items[].name,text,,Ice,,,False,
cord,receipt_064,receipt,real,total_price,money,16.000,16.000,0.98,0.98,True,0.98
cord,receipt_064,receipt,real,cash_price,money,50.000,50.000,0.96,0.95,True,0.95
cord,receipt_064,receipt,real,change_price,money,34.000,34.000,0.96,0.96,True,0.96
cord,receipt_064,receipt,real,line_items[].name,text,SINGLE SCOOP,SINGLE SCOOP,0.97,0.97,True,0.97
cord,receipt_064,receipt,real,line_items[].price,money,16.000,16.000,0.98,0.97,True,0.97
cord,receipt_065,receipt,real,subtotal_price,money,13.000,13.000,0.98,0.98,True,0.98
cord,receipt_065,receipt,real,total_price,money,13.000,13.000,0.98,0.98,True,0.98
cord,receipt_065,receipt,real,line_items[].name,text,ubur Polos + Telur,Bubur Polos + Telur,0.72,0.72,False,0.72
cord,receipt_065,receipt,real,line_items[].quantity,number,,1,0.0,0.6,False,0.0
cord,receipt_065,receipt,real,line_items[].unit_price,money,13.000,13.000,0.93,0.88,True,0.88
cord,receipt_065,receipt,real,line_items[].price,money,13.000,13.000,0.98,0.97,True,0.97
cord,receipt_066,receipt,real,subtotal_price,money,"36,364","36,364",0.98,0.98,True,0.98
cord,receipt_066,receipt,real,tax_price,money,"3,636","3,636",0.97,0.96,True,0.96
cord,receipt_066,receipt,real,total_price,money,"40,000","40,000",0.98,0.98,True,0.98
cord,receipt_066,receipt,real,cash_price,money,"50,000","50,000",0.98,0.98,True,0.98
cord,receipt_066,receipt,real,change_price,money,"10,000","10,000",0.98,0.98,True,0.98
cord,receipt_066,receipt,real,line_items[].name,text,PILLOW DURIA,PILLOW DURIA,0.95,0.95,True,0.95
cord,receipt_066,receipt,real,line_items[].price,money,"36,364","36,364",0.97,0.96,True,0.96
cord,receipt_066,receipt,real,line_items[].name,text,PLASTIK 25,PLASTIK 25,0.98,0.98,True,0.98
cord,receipt_066,receipt,real,line_items[].price,money,0,0,0.97,0.97,True,0.97
cord,receipt_067,receipt,real,total_price,money,"9.500,00","9.500,00",0.98,0.98,True,0.98
cord,receipt_067,receipt,real,cash_price,money,"9.500,00","9.500,00",0.98,0.98,True,0.98
cord,receipt_067,receipt,real,line_items[].name,text,2005-CHEESE JOHN,CHEESE JOHN,0.96,0.95,False,0.95
cord,receipt_067,receipt,real,line_items[].quantity,number,1,x1,0.96,0.98,True,0.96
cord,receipt_067,receipt,real,line_items[].unit_price,money,"9.500,00","9.500,00",0.98,0.97,True,0.97
cord,receipt_067,receipt,real,line_items[].price,money,"9.500,00","9.500,00",0.98,0.97,True,0.97
cord,receipt_068,receipt,real,total_price,money,"20,000","20,000",0.98,0.98,True,0.98
cord,receipt_068,receipt,real,cash_price,money,"50,000","50,000",0.98,0.98,True,0.98
cord,receipt_068,receipt,real,change_price,money,"30,000","30,000",0.98,0.98,True,0.98
cord,receipt_068,receipt,real,line_items[].name,text,ICED TT,ICED TT,0.95,0.94,True,0.94
cord,receipt_068,receipt,real,line_items[].price,money,"20,000","20,000",0.98,0.97,True,0.97
cord,receipt_069,receipt,real,total_price,money,"74,000","74,000",0.98,0.98,True,0.98
cord,receipt_069,receipt,real,cash_price,money,"100,000","100,000",0.97,0.98,True,0.97
cord,receipt_069,receipt,real,change_price,money,"26,000","26,000",0.98,0.98,True,0.98
cord,receipt_069,receipt,real,line_items[].name,text,[MD] SOFT MORNING ROLL,[MD] SOFT MORNING ROLL,0.97,0.97,True,0.97
cord,receipt_069,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_069,receipt,real,line_items[].price,money,"18,000","18,000",0.97,0.94,True,0.94
cord,receipt_069,receipt,real,line_items[].name,text,REAL HONEY PANCAKE BREAD,REAL HONEY PANCAKE BREAD,0.98,0.98,True,0.98
cord,receipt_069,receipt,real,line_items[].quantity,number,2,2,0.98,0.98,True,0.98
cord,receipt_069,receipt,real,line_items[].price,money,"20,000","20,000",0.98,0.35,True,0.35
cord,receipt_069,receipt,real,line_items[].name,text,CUSTARD BRIOCHE,CUSTARD BRIOCHE,0.98,0.98,True,0.98
cord,receipt_069,receipt,real,line_items[].quantity,number,4,4,0.98,0.98,True,0.98
cord,receipt_069,receipt,real,line_items[].price,money,"36,000","36,000",0.98,0.35,True,0.35
cord,receipt_070,receipt,real,subtotal_price,money,"1,343,000","1,343,000",0.995,0.995,True,0.995
cord,receipt_070,receipt,real,tax_price,money,"142,358","142,358",0.995,0.995,True,0.995
cord,receipt_070,receipt,real,service_price,money,"80,580","80,580",0.995,0.995,True,0.995
cord,receipt_070,receipt,real,total_price,money,"1,565,938","1,565,938",0.995,0.995,True,0.995
cord,receipt_070,receipt,real,line_items[].name,text,UDANG RE =*LARGE*==,UDANG RE,0.15,0.2,False,0.15
cord,receipt_070,receipt,real,line_items[].quantity,number,2,2,0.995,0.995,True,0.995
cord,receipt_070,receipt,real,line_items[].unit_price,money,"216,000","216,000",0.995,0.995,True,0.995
cord,receipt_070,receipt,real,line_items[].price,money,"432,000","432,000",0.995,0.995,True,0.995
cord,receipt_070,receipt,real,line_items[].name,text,AYM GR JUN NJAN =*MEDIUM*=,=*LARGE*==,0.2,0.25,False,0.2
cord,receipt_070,receipt,real,line_items[].quantity,number,1,2,0.995,0.995,False,0.995
cord,receipt_070,receipt,real,line_items[].name,text,SAPO TH SEAFOOD =*LARGE*==,AYM GR JUN NJAN,0.2,0.25,False,0.2
cord,receipt_070,receipt,real,line_items[].quantity,number,1,1,0.995,0.995,True,0.995
cord,receipt_070,receipt,real,line_items[].price,money,"172,000","108,000",0.97,0.97,False,0.97
cord,receipt_070,receipt,real,line_items[].name,text,POCAI 3 =*MEDIUM*=,=*MEDIUM*=,0.2,0.25,False,0.2
cord,receipt_070,receipt,real,line_items[].name,text,GURAME FILLET M ASAM MANIS,SAPO TH SEAFOOD,0.75,0.82,False,0.75
cord,receipt_070,receipt,real,line_items[].quantity,number,1,1,0.995,0.995,True,0.995
cord,receipt_070,receipt,real,line_items[].price,money,"163,000","172,000",0.97,0.97,False,0.97
cord,receipt_070,receipt,real,line_items[].name,text,BIHUN GORENG JJ =*LARGE*==,=*LARGE*==,0.2,0.25,False,0.2
cord,receipt_070,receipt,real,line_items[].name,text,ICED TEA,POCAI 3,0.995,0.995,False,0.995
cord,receipt_070,receipt,real,line_items[].quantity,number,5,2,0.995,0.995,False,0.995
cord,receipt_070,receipt,real,line_items[].unit_price,money,"12,000","111,000",0.995,0.995,False,0.995
cord,receipt_070,receipt,real,line_items[].price,money,"60,000",222.000,0.995,0.995,False,0.995
cord,receipt_070,receipt,real,line_items[].name,text,NASI PUTIH,=*MEDIUM*=,0.995,0.995,False,0.995
cord,receipt_070,receipt,real,line_items[].quantity,number,7,2,0.995,0.995,False,0.995
cord,receipt_070,receipt,real,line_items[].name,text,,GURAME FILLET M,,,False,
cord,receipt_070,receipt,real,line_items[].quantity,number,,1,,,False,
cord,receipt_070,receipt,real,line_items[].price,money,,"163,000",,,False,
cord,receipt_070,receipt,real,line_items[].name,text,,ASAM MANIS,,,False,
cord,receipt_070,receipt,real,line_items[].name,text,,BIHUN GORENG JJ,,,False,
cord,receipt_070,receipt,real,line_items[].quantity,number,,1,,,False,
cord,receipt_070,receipt,real,line_items[].price,money,,"116,000",,,False,
cord,receipt_070,receipt,real,line_items[].name,text,,=*LARGE*==,,,False,
cord,receipt_070,receipt,real,line_items[].name,text,,ICED TEA,,,False,
cord,receipt_070,receipt,real,line_items[].quantity,number,,5,,,False,
cord,receipt_070,receipt,real,line_items[].unit_price,money,,"12,000",,,False,
cord,receipt_070,receipt,real,line_items[].price,money,,"60,000",,,False,
cord,receipt_070,receipt,real,line_items[].name,text,,NASI PUTIH,,,False,
cord,receipt_070,receipt,real,line_items[].quantity,number,,7,,,False,
cord,receipt_070,receipt,real,line_items[].unit_price,money,,"10,000",,,False,
cord,receipt_070,receipt,real,line_items[].price,money,,"70,000",,,False,
cord,receipt_071,receipt,real,total_price,money,,198000,0.0,0.3,False,0.0
cord,receipt_071,receipt,real,cash_price,money,200200,200200,0.98,0.98,True,0.98
cord,receipt_071,receipt,real,change_price,money,22000,22000,0.98,0.98,True,0.98
cord,receipt_071,receipt,real,line_items[].name,text,Cuka Apel Tetes,Cuka Apel Tetes,0.95,0.96,True,0.95
cord,receipt_071,receipt,real,line_items[].quantity,number,1,1,0.96,0.96,True,0.96
cord,receipt_071,receipt,real,line_items[].unit_price,money,198000,198000,0.98,0.97,True,0.97
cord,receipt_071,receipt,real,line_items[].price,money,198000,198000,0.98,0.97,True,0.97
cord,receipt_072,receipt,real,subtotal_price,money,"15,909","15,909",0.98,0.98,True,0.98
cord,receipt_072,receipt,real,tax_price,money,"1,591","1,591",0.98,0.97,True,0.97
cord,receipt_072,receipt,real,total_price,money,"17,500","17,500",0.98,0.98,True,0.98
cord,receipt_072,receipt,real,cash_price,money,"20,000","20,000",0.98,0.98,True,0.98
cord,receipt_072,receipt,real,change_price,money,"2,500","2,500",0.98,0.98,True,0.98
cord,receipt_072,receipt,real,line_items[].name,text,Choco Devil,Choco Devil,0.97,0.97,True,0.97
cord,receipt_072,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_072,receipt,real,line_items[].price,money,"15,909","15,909",0.98,0.97,True,0.97
cord,receipt_073,receipt,real,total_price,money,22.000,22.000,0.98,0.98,True,0.98
cord,receipt_073,receipt,real,cash_price,money,25.000,25.000,0.97,0.95,True,0.95
cord,receipt_073,receipt,real,change_price,money,3.000,3.000,0.97,0.97,True,0.97
cord,receipt_073,receipt,real,line_items[].name,text,1001-Choco Bun,1001-Choco Bun,0.98,0.98,True,0.98
cord,receipt_073,receipt,real,line_items[].quantity,number,1,x1,0.96,0.97,True,0.96
cord,receipt_073,receipt,real,line_items[].unit_price,money,22.000,22.000,0.97,0.97,True,0.97
cord,receipt_073,receipt,real,line_items[].price,money,22.000,22.000,0.97,0.97,True,0.97
cord,receipt_073,receipt,real,line_items[].name,text,6001-Plastic Bag Small,6001-Plastic Bag Small,0.98,0.98,True,0.98
cord,receipt_073,receipt,real,line_items[].quantity,number,1,x1,0.95,0.96,True,0.95
cord,receipt_073,receipt,real,line_items[].unit_price,money,0,0,0.95,0.96,True,0.95
cord,receipt_073,receipt,real,line_items[].price,money,0,0,0.95,0.96,True,0.95
cord,receipt_074,receipt,real,subtotal_price,money,"278,000","278,000",0.98,0.98,True,0.98
cord,receipt_074,receipt,real,tax_price,money,"30,024","30,024",0.98,0.98,True,0.98
cord,receipt_074,receipt,real,service_price,money,"22,240","22,240",0.98,0.98,True,0.98
cord,receipt_074,receipt,real,total_price,money,"330,264","330,264",0.97,0.95,True,0.95
cord,receipt_074,receipt,real,line_items[].name,text,BLACKCURRANT,BLACKCURRANT,0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].price,money,"32,000","32,000",0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].name,text,SPRITE,SPRITE,0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].price,money,"32,000","32,000",0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].name,text,GRILLED CALAMARI,GRILLED CALAMARI,0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].price,money,"85,000","85,000",0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].name,text,DINE FOR 2,DINE FOR 2,0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].price,money,"129,000","129,000",0.98,0.98,True,0.98
cord,receipt_074,receipt,real,line_items[].name,text,* DANISH FISH & CHIPS DF,* DANISH FISH & CHIPS DF,0.97,0.97,True,0.97
cord,receipt_074,receipt,real,line_items[].name,text,* NEW YORK FISH & CHIPS,* NEW YORK FISH & CHIPS,0.97,0.97,True,0.97
cord,receipt_075,receipt,real,subtotal_price,money,"256,363","256,363",0.96,0.97,True,0.96
cord,receipt_075,receipt,real,tax_price,money,"25,637","25,637",0.95,0.97,True,0.95
cord,receipt_075,receipt,real,total_price,money,"282,000","282,000",0.98,0.98,True,0.98
cord,receipt_075,receipt,real,line_items[].name,text,CHOCO PUFF,CHOCO PUFF,0.96,0.97,True,0.96
cord,receipt_075,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_075,receipt,real,line_items[].price,money,"29,091","29,091",0.96,0.97,True,0.96
cord,receipt_075,receipt,real,line_items[].name,text,CREAMY BEEF CLS FTC,CREAMY BEEF CLS FTC,0.94,0.95,True,0.94
cord,receipt_075,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_075,receipt,real,line_items[].price,money,"42,727","42,727",0.95,0.96,True,0.95
cord,receipt_075,receipt,real,line_items[].name,text,NEW ORIENTAL CHK RICE,NEW ORIENTAL CHK RICE,0.93,0.95,True,0.93
cord,receipt_075,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_075,receipt,real,line_items[].price,money,"34,545","34,545",0.95,0.96,True,0.95
